,artists,acousticness,instrumentalness,valence,mmpopularity,track_genre
7232,2181,0.961,4.46e-05,0.184,0.25,7
3691,733,0.00447,0.000905,0.517,0.59,3
2030,700,0.179,1.2e-06,0.803,0.0,2
3398,1057,0.821,0.000374,0.295,0.01,3
5571,1527,0.838,0.929,0.205,0.43,5
4862,1471,0.289,0.00054,0.351,0.62,5
4710,1130,0.777,0.935,0.0367,0.43,4
22,6,0.857,2.89e-06,0.0765,0.7000000000000001,0
2471,786,0.00643,3.37e-05,0.0753,0.59,2
7660,2054,0.591,0.124,0.961,0.21,7
3474,1071,0.00137,0.0,0.894,0.0,3
2455,838,0.0794,0.00106,0.968,0.0,2
4389,1320,0.612,0.842,0.0605,0.0,4
1617,391,0.0397,0.144,0.775,0.18,1
7745,2062,0.641,0.112,0.535,0.2,7
8132,2353,0.491,0.0234,0.318,0.0,8
2098,715,1.62e-05,0.139,0.209,0.0,2
6852,2049,0.709,0.147,0.179,0.31,7
7341,2162,0.219,0.0,0.665,0.22,7
5606,1711,0.0305,0.185,0.596,0.34,5
6204,1797,5.22e-06,0.92,0.0905,0.19,6
3569,771,0.00565,0.00676,0.725,0.0,3
2751,928,0.00113,7.53e-06,0.608,0.46,2
7561,2193,0.892,0.0148,0.641,0.21,7
5531,1686,0.994,0.956,0.193,0.51,5
2570,695,0.224,0.122,0.195,0.73,2
7914,2288,0.0265,1.04e-06,0.304,0.74,8
8196,2379,0.206,3.23e-05,0.649,0.43,8
3576,771,0.014,0.00488,0.903,0.0,3
8171,764,0.00691,2.67e-05,0.421,0.5700000000000001,8
8251,899,0.292,0.0,0.867,0.42,8
4689,1316,0.326,0.866,0.0559,0.4,4
726,139,0.727,8.29e-05,0.354,0.27,0
3283,719,0.587,1.64e-05,0.695,0.0,3
2081,707,0.0119,0.0,0.575,0.6900000000000001,2
7475,2136,0.78,0.0,0.383,0.22,7
4606,1150,0.706,0.000684,0.0718,0.55,4
6913,2096,0.423,7.34e-05,0.842,0.29,7
8149,2356,0.668,0.0,0.54,0.0,8
2233,734,6.5e-05,0.0,0.684,0.0,2
65,32,0.798,6.63e-06,0.207,0.58,0
1565,351,0.608,0.00364,0.792,0.2,1
1393,494,0.59,0.811,0.783,0.2,1
2526,740,0.248,0.0,0.808,0.48,2
1177,334,0.000385,0.509,0.921,0.28,1
6079,1851,0.000125,0.794,0.0573,0.19,6
3533,766,0.00537,0.0,0.604,0.01,3
8445,2378,0.059,5.64e-05,0.845,0.37,8
2908,1001,0.0207,0.0,0.384,0.6,2
2382,678,0.00686,0.0,0.218,0.62,2
2370,695,0.0638,9.32e-05,0.324,0.76,2
113,51,0.0284,9.96e-06,0.197,0.53,0
6451,1885,1.07e-06,0.933,0.125,0.44,6
3053,678,0.063,0.0,0.545,0.6900000000000001,3
1024,333,0.00631,0.0731,0.583,0.39,1
4496,1188,0.929,0.895,0.065,0.51,4
651,239,0.936,0.000129,0.33,0.43,0
1253,351,0.0641,0.000297,0.842,0.26,1
8326,2440,0.451,0.0135,0.683,0.55,8
7416,2044,0.356,0.113,0.398,0.22,7
8475,2498,0.266,1.14e-05,0.62,0.09,8
1807,630,0.638,0.59,0.393,0.18,1
250,48,0.873,0.0,0.182,0.5700000000000001,0
2448,836,0.1,5.95e-06,0.522,0.0,2
6795,2055,0.475,2.11e-06,0.895,0.39,7
1657,475,0.0238,0.14,0.618,0.18,1
7211,2053,0.105,0.974,0.918,0.23,7
6018,1868,6.89e-05,0.00442,0.35,0.2,6
3589,1063,0.000983,0.000107,0.482,0.67,3
1730,572,0.573,0.859,0.905,0.17,1
8318,2301,0.613,0.0,0.426,0.65,8
5116,1486,0.847,0.96,0.0837,0.5700000000000001,5
5401,1486,0.704,0.806,0.212,0.46,5
1241,351,0.701,0.0129,0.775,0.25,1
7886,2293,0.733,0.0,0.836,0.0,8
4073,1184,0.947,0.103,0.115,0.44,4
5738,1497,0.00128,8.34e-06,0.519,0.32,5
4350,1130,0.955,0.117,0.283,0.48,4
806,281,0.628,0.0,0.25,0.33,0
3963,1128,0.707,1.24e-05,0.465,0.73,4
2498,855,0.0277,0.627,0.509,0.49,2
4629,1131,0.0656,0.00595,0.592,0.15,4
1692,596,0.176,1.66e-05,0.389,0.18,1
5077,1535,0.674,0.96,0.14,0.47,5
8451,2489,0.427,0.000101,0.978,0.0,8
6354,1909,0.644,0.656,0.689,0.18,6
5124,1493,0.895,0.713,0.0415,0.5,5
2204,746,0.0618,0.0,0.749,0.0,2
5717,1745,0.000929,0.0,0.471,0.52,5
8455,2288,0.829,0.0,0.272,0.55,8
1093,365,0.0174,0.0,0.543,0.33,1
3475,766,0.0629,0.0,0.78,0.0,3
6619,1984,8.06e-05,0.938,0.0631,0.17,6
1492,528,0.608,2.93e-05,0.932,0.19,1
5207,1525,0.000372,0.962,0.605,0.46,5
4415,1330,0.944,0.885,0.039,0.53,4
8335,2419,0.149,0.0,0.88,0.37,8
6461,1814,9.69e-05,0.198,0.318,0.19,6
3739,1018,0.00184,0.0,0.473,0.63,3
2173,735,0.0921,0.00149,0.362,0.55,2
7817,2293,0.764,0.0,0.639,0.0,8
4049,1147,0.804,3.11e-06,0.24,0.5700000000000001,4
6734,1926,0.00356,0.845,0.0299,0.44,6
6684,1825,0.00013,0.105,0.11,0.16,6
4778,1141,0.603,0.779,0.0478,0.38,4
7958,2293,0.961,0.0,0.64,0.0,8
7247,2049,0.409,0.000339,0.581,0.24,7
8058,2324,0.507,0.000137,0.764,0.0,8
288,58,0.00268,0.0,0.422,0.65,0
1007,331,0.0875,0.00163,0.658,0.41,1
3675,818,0.0367,9.89e-05,0.74,0.0,3
6857,2080,0.702,0.000915,0.925,0.3,7
8031,766,0.00537,0.0,0.604,0.01,8
1833,635,0.0758,7.95e-05,0.966,0.17,1
3143,700,0.0258,0.0,0.797,0.0,3
1346,359,0.434,0.165,0.935,0.22,1
785,100,0.348,3.2e-05,0.591,0.28,0
4868,1456,0.17,0.0,0.459,0.71,5
5608,1648,0.991,0.875,0.102,0.48,5
8443,899,0.396,4.06e-06,0.123,0.38,8
3903,1043,0.0142,0.0,0.849,0.71,3
8341,2312,0.171,0.0736,0.521,0.66,8
3517,1073,0.168,0.0,0.757,0.0,3
8190,2375,0.82,1.76e-05,0.246,0.42,8
1555,345,0.859,0.768,0.536,0.19,1
4639,1368,0.971,0.873,0.04,0.53,4
2865,679,0.000568,0.000287,0.18,0.62,2
5112,1486,0.533,0.857,0.232,0.58,5
7497,2109,0.414,0.103,0.87,0.22,7
2641,904,0.421,1.36e-05,0.408,0.47,2
473,42,0.843,2.46e-06,0.298,0.52,0
8367,2455,0.315,0.0039,0.623,0.64,8
7151,2051,0.414,0.0322,0.677,0.24,7
666,132,0.0567,0.0,0.766,0.29,0
2815,723,0.0107,7.15e-05,0.361,0.64,2
1070,333,0.269,0.000172,0.667,0.36,1
6842,2075,0.583,0.0,0.635,0.32,7
2262,759,8.55e-05,0.000141,0.558,0.0,2
4241,1140,0.524,0.176,0.138,0.54,4
3629,813,0.665,0.000178,0.562,0.0,3
5154,1464,0.0313,0.0,0.381,0.53,5
7105,2051,0.317,0.000287,0.699,0.25,7
4741,1236,0.977,0.93,0.0998,0.27,4
166,70,0.855,0.0,0.235,0.52,0
6749,2037,4.29e-06,0.0737,0.0743,0.17,6
1814,353,0.000692,0.722,0.732,0.19,1
4661,1128,0.966,1.55e-05,0.138,0.47,4
3015,1020,0.186,0.0,0.569,0.0,3
2723,736,0.000603,0.713,0.77,0.75,2
2022,694,0.204,0.0154,0.459,0.73,2
7892,2298,0.896,0.0,0.19,0.0,8
5516,1680,0.0316,0.0,0.307,0.47,5
5018,1472,0.166,0.0,0.164,0.5700000000000001,5
1037,331,0.416,0.101,0.374,0.32,1
3651,678,0.0387,0.0,0.385,0.6,3
4319,1295,0.989,0.925,0.174,0.5700000000000001,4
4032,1125,0.712,0.468,0.161,0.5700000000000001,4
680,100,0.642,0.00605,0.621,0.28,0
2569,878,0.0217,1.08e-06,0.251,0.73,2
7908,2293,0.764,0.0,0.639,0.0,8
2375,801,0.437,0.0,0.392,0.67,2
1304,454,0.0251,8.98e-05,0.587,0.0,1
7496,2044,0.576,9.02e-05,0.304,0.22,7
1309,331,0.669,1.02e-06,0.704,0.22,1
1992,682,0.00104,0.0,0.251,0.02,2
3574,1078,2.44e-05,0.049,0.242,0.0,3
5052,1486,0.566,0.893,0.21,0.51,5
4857,1468,0.000627,0.0,0.38,0.77,5
947,109,0.954,1.91e-06,0.287,0.55,0
2050,701,0.324,0.231,0.399,0.0,2
2832,857,0.298,0.00244,0.94,0.45,2
4597,1386,0.941,0.969,0.158,0.44,4
6990,2124,0.355,0.551,0.971,0.26,7
8029,2319,0.185,6.35e-06,0.817,0.5,8
424,78,0.882,0.00491,0.138,0.53,0
5728,1748,0.448,2.64e-05,0.966,0.33,5
1364,395,0.000394,0.843,0.486,0.22,1
4455,1148,0.912,0.0,0.222,0.48,4
3430,759,8.55e-05,0.000141,0.558,0.0,3
1012,342,0.638,5.18e-05,0.278,0.44,1
4031,1160,0.889,0.772,0.0797,0.62,4
970,259,0.858,0.0,0.394,0.25,0
436,181,0.129,0.0554,0.369,0.31,0
7971,2303,0.881,3.59e-05,0.949,0.0,8
3187,715,1.62e-05,0.139,0.209,0.0,3
7988,2303,0.881,3.59e-05,0.949,0.0,8
1703,344,0.0866,2.38e-06,0.813,0.17,1
6669,1976,2.68e-06,0.906,0.14,0.17,6
4344,1303,0.112,0.0,0.342,0.5700000000000001,4
6481,1779,0.00118,0.767,0.111,0.35,6
155,4,0.918,0.000253,0.192,0.53,0
2259,759,0.00512,0.0996,0.548,0.0,2
8226,2297,0.706,0.0,0.657,0.67,8
876,299,0.018,0.0,0.644,0.26,0
7957,2293,0.827,0.0,0.639,0.01,8
1806,379,0.0266,0.821,0.451,0.17,1
3506,678,0.0259,0.00011,0.482,0.65,3
4113,1201,0.988,0.936,0.0353,0.0,4
6574,1831,3.55e-06,0.748,0.179,0.18,6
1916,345,0.233,0.52,0.754,0.18,1
942,31,0.00816,0.0213,0.0562,0.4,0
6273,1852,0.0798,0.759,0.0224,0.18,6
6077,1884,0.0207,0.000154,0.248,0.19,6
3646,736,0.983,0.774,0.359,0.72,3
2239,755,0.0394,0.0,0.776,0.0,2
1517,535,0.104,0.0129,0.941,0.19,1
4419,1147,0.935,6.11e-06,0.123,0.4,4
3458,1065,0.00656,0.0,0.616,0.0,3
7065,2142,0.873,0.925,0.96,0.25,7
7159,2060,0.526,4.76e-06,0.596,0.27,7
2953,1015,0.433,2.07e-05,0.319,0.79,3
8260,2413,0.0309,2.15e-05,0.81,0.58,8
7448,2163,0.959,0.0775,0.927,0.23,7
7955,2302,0.261,0.0471,0.288,0.0,8
7761,2054,0.7,7.65e-06,0.807,0.2,7
8200,2382,0.208,0.0039,0.685,0.41,8
5524,1493,6.83e-06,0.49,0.149,0.46,5
7735,2285,0.507,4.04e-06,0.491,0.2,7
5700,1665,0.325,0.0,0.24,0.34,5
603,10,0.194,0.0,0.292,0.49,0
10,10,0.279,0.0,0.301,0.74,0
2781,827,0.217,0.000219,0.599,0.45,2
4421,1332,0.776,0.0,0.25,0.54,4
8248,2407,0.296,0.0,0.92,0.39,8
1084,365,0.0959,0.0,0.883,0.75,1
951,125,0.103,0.000232,0.481,0.45,0
1531,542,0.366,0.0,0.267,0.18,1
2054,703,0.316,0.171,0.186,0.0,2
6641,1900,2.27e-06,0.899,0.215,0.16,6
8490,2500,0.506,0.00935,0.926,0.0,8
8448,2451,0.722,0.0,0.599,0.35,8
1235,351,0.303,0.0066,0.522,0.24,1
5837,1791,0.00193,0.00171,0.428,0.26,6
3512,1073,0.168,0.0,0.757,0.01,3
1576,367,0.848,0.725,0.69,0.09,1
4717,1421,0.228,0.894,0.0347,0.46,4
5684,1603,0.991,0.864,0.183,0.49,5
5778,1762,0.000894,0.0442,0.159,0.55,5
4584,1381,0.995,0.93,0.119,0.58,4
1368,475,0.0238,0.14,0.618,0.21,1
87,19,0.939,2.56e-05,0.18,0.0,0
4179,1238,0.973,0.854,0.0385,0.55,4
3033,1025,0.435,0.0,0.212,0.0,3
6908,2044,0.224,5.38e-06,0.605,0.28,7
4312,1177,0.956,7.26e-06,0.177,0.51,4
344,145,0.651,0.0,0.346,0.0,0
5900,1823,1.18e-06,0.952,0.0336,0.21,6
2368,681,0.0779,0.00274,0.547,0.79,2
7173,2167,0.763,0.000184,0.533,0.24,7
5188,1579,0.0268,0.0,0.635,0.5700000000000001,5
5838,1781,0.000255,0.699,0.394,0.3,6
7875,2293,0.733,0.0,0.836,0.0,8
2122,694,0.363,4.01e-05,0.819,0.76,2
3158,702,0.0431,0.0,0.692,0.77,3
3319,1019,0.211,0.0,0.372,0.0,3
5460,1576,0.0778,0.0,0.686,0.36,5
6919,2059,0.938,9.46e-06,0.326,0.31,7
3300,737,0.00841,0.00366,0.195,0.72,3
5180,1466,0.0482,0.0,0.638,0.53,5
8063,2328,0.665,0.0,0.177,0.74,8
7823,2293,0.961,0.0,0.64,0.01,8
4057,1177,0.0041,0.0,0.291,0.63,4
5577,1543,0.992,0.644,0.28,0.45,5
2596,872,0.0117,0.0,0.625,0.0,2
383,25,0.62,0.000425,0.315,0.55,0
3531,1075,0.0164,0.000306,0.774,0.0,3
6779,2045,0.584,1.99e-06,0.776,0.36,7
6721,1831,3.74e-06,0.836,0.211,0.17,6
4192,1144,0.36,0.945,0.0284,0.0,4
8134,2353,0.205,0.00297,0.7,0.0,8
6118,1776,1.53e-05,0.668,0.39,0.19,6
7550,2203,0.832,0.0633,0.145,0.24,7
2366,681,0.00316,0.000202,0.513,0.8,2
7579,2239,0.958,0.904,0.316,0.21,7
2531,863,0.419,4.25e-05,0.761,0.48,2
4716,1155,0.994,0.966,0.255,0.52,4
1486,394,0.324,3.25e-06,0.533,0.21,1
7812,2291,0.217,0.000256,0.902,0.0,8
4467,1248,0.811,0.895,0.265,0.27,4
8118,764,0.0018,0.00676,0.349,0.62,8
7692,2211,0.841,0.0022,0.618,0.21,7
427,6,0.697,0.0,0.225,0.5,0
6611,1809,1.73e-05,0.915,0.0395,0.17,6
5057,1486,0.759,0.916,0.323,0.49,5
8032,766,0.00537,0.0,0.604,0.0,8
2129,727,0.461,0.0,0.205,0.0,2
8500,2500,0.506,0.00935,0.926,0.0,8
6468,1807,2.53e-05,0.017,0.179,0.17,6
4375,1314,0.725,2.1e-05,0.0352,0.46,4
6914,2047,0.171,0.000718,0.348,0.27,7
3518,1072,0.194,9.81e-05,0.72,0.0,3
8504,2491,0.757,0.000499,0.143,0.46,8
5036,1492,0.00649,0.418,0.0535,0.44,5
4533,1195,0.988,0.905,0.0798,0.39,4
8268,2288,0.0285,7.86e-05,0.367,0.63,8
8515,2513,0.0596,7.02e-05,0.549,0.34,8
3439,759,7.65e-05,0.561,0.309,0.0,3
2923,863,0.000929,0.847,0.518,0.44,2
3166,707,0.0119,0.0,0.575,0.6900000000000001,3
8465,2305,0.000334,0.00445,0.299,0.58,8
2056,700,0.0258,0.0,0.797,0.0,2
4602,1388,0.984,0.826,0.0384,0.56,4
5680,1688,0.355,0.0,0.471,0.44,5
8214,2290,0.478,0.0,0.499,0.75,8
6314,1908,2.09e-06,0.176,0.0372,0.18,6
963,312,0.56,1.57e-05,0.745,0.25,0
5013,1456,0.119,0.0,0.754,0.61,5
817,191,0.817,0.0,0.374,0.26,0
6586,1951,0.0637,0.269,0.0339,0.18,6
7582,2194,0.932,0.85,0.886,0.22,7
799,266,0.481,1.46e-06,0.473,0.39,0
8501,2508,0.186,1.01e-06,0.436,0.36,8
2164,728,0.00404,0.0978,0.786,0.01,2
776,21,0.501,0.534,0.0591,0.48,0
1092,353,0.00127,0.00513,0.547,0.35,1
6951,2109,0.273,0.00822,0.496,0.28,7
6962,2048,0.235,0.834,0.633,0.26,7
6425,1926,0.584,0.963,0.142,0.19,6
6846,2051,0.581,4.65e-05,0.704,0.32,7
1483,520,0.219,0.898,0.902,0.19,1
782,206,0.0845,0.00224,0.798,0.28,0
3487,760,0.0336,0.0,0.523,0.0,3
6938,2106,0.693,4.45e-05,0.51,0.28,7
340,142,0.946,2.75e-05,0.739,0.34,0
7068,2143,0.383,0.0,0.765,0.28,7
7667,2273,0.357,0.000227,0.532,0.21,7
5989,1791,6.95e-05,0.323,0.643,0.22,6
1520,536,0.673,0.0,0.968,0.22,1
5264,1551,0.0384,0.0,0.642,0.54,5
6753,1999,5.35e-05,0.827,0.398,0.16,6
8444,2487,0.152,0.0,0.762,0.35,8
1218,353,0.00647,0.143,0.661,0.28,1
99,19,0.139,0.0,0.693,0.0,0
4457,1236,0.98,0.888,0.185,0.53,4
3238,718,0.321,0.000281,0.437,0.0,3
6834,2071,0.326,0.0,0.653,0.33,7
7909,2297,0.582,0.0,0.662,0.0,8
5909,1828,0.000945,0.00963,0.0353,0.22,6
5536,1457,0.0275,0.0,0.454,0.44,5
8210,2301,0.829,1.55e-06,0.402,0.7000000000000001,8
1128,362,0.352,0.0473,0.858,0.0,1
936,7,0.197,3.34e-05,0.405,0.43,0
4705,1408,0.987,0.819,0.64,0.51,4
7461,2078,0.786,0.0,0.58,0.23,7
2806,673,0.0258,0.0,0.197,0.67,2
6653,2017,0.000265,0.000631,0.195,0.17,6
7333,2049,0.0576,0.0138,0.691,0.23,7
3225,728,9.52e-05,0.834,0.399,0.0,3
3146,1031,0.00721,2.06e-06,0.296,0.8200000000000001,3
824,191,0.772,1.55e-06,0.359,0.26,0
5893,1819,3.75e-05,0.00133,0.221,0.23,6
3667,831,2.15e-05,0.124,0.223,0.0,3
7203,2062,0.756,6.8e-05,0.799,0.24,7
5374,1460,0.107,0.0,0.637,0.48,5
5370,1636,0.976,0.932,0.547,0.51,5
1519,353,0.0159,0.00999,0.897,0.22,1
8511,2331,0.204,0.0,0.319,0.52,8
8048,2317,0.574,0.305,0.498,0.01,8
2042,685,0.00701,0.0,0.769,0.0,2
5596,1706,0.000746,0.914,0.173,0.45,5
6569,1776,1.69e-05,0.093,0.262,0.17,6
5501,1512,0.568,0.927,0.184,0.53,5
7813,2293,0.733,0.0,0.836,0.04,8
5952,1829,2.35e-06,0.012,0.135,0.2,6
4835,1134,0.995,0.948,0.119,0.5,4
2210,742,0.251,2.1e-05,0.554,0.0,2
3583,771,0.00565,0.00676,0.725,0.0,3
4910,1492,0.0245,0.146,0.133,0.53,5
1479,453,0.056,0.851,0.736,0.5,1
6891,2050,0.714,0.0,0.3,0.28,7
3744,708,0.00664,1.1e-05,0.543,0.8,3
1612,370,0.165,0.0,0.752,0.18,1
7825,2293,0.733,0.0,0.836,0.0,8
3109,1016,0.299,0.0,0.415,0.0,3
2921,678,0.000935,0.00434,0.355,0.56,2
1540,405,0.245,0.0,0.397,0.19,1
2507,858,0.101,0.0,0.506,0.5,2
6989,2062,0.649,7.65e-05,0.388,0.27,7
3879,874,0.261,0.000267,0.932,0.0,3
5566,1489,0.86,0.848,0.169,0.42,5
4084,1192,0.877,0.884,0.258,0.48,4
1587,365,0.00428,3.65e-06,0.429,0.21,1
4443,1342,0.0131,0.00768,0.14,0.49,4
4730,1352,0.976,0.917,0.0365,0.24,4
1581,560,0.307,3.11e-05,0.755,0.18,1
7470,2086,0.472,0.0333,0.841,0.21,7
4211,1186,0.937,0.959,0.0335,0.51,4
4420,1331,0.989,0.969,0.127,0.5700000000000001,4
7801,2294,0.7,0.00227,0.152,0.0,8
8452,2490,0.000309,0.283,0.6,0.35,8
4059,1154,0.972,0.903,0.382,0.0,4
4051,1134,0.986,0.923,0.0616,0.65,4
3546,763,0.0259,4.57e-06,0.637,0.76,3
7961,2299,0.937,0.0,0.599,0.0,8
8476,899,0.00182,0.0021,0.18,0.37,8
819,283,0.862,0.0,0.867,0.59,0
849,291,0.936,0.000281,0.558,0.51,0
1998,686,0.00122,0.145,0.624,0.01,2
173,74,0.52,0.000328,0.0568,0.46,0
8408,2471,0.0239,3.02e-05,0.386,0.5700000000000001,8
1164,353,0.00914,0.0061,0.962,0.31,1
3419,1058,0.000605,0.0,0.554,0.0,3
1755,405,0.0152,0.0,0.806,0.18,1
3292,699,0.849,0.0,0.411,0.7000000000000001,3
1724,566,0.456,0.811,0.963,0.49,1
187,78,0.777,0.0888,0.357,0.55,0
1183,400,0.267,0.0,0.711,0.45,1
4219,1233,0.913,0.871,0.137,0.59,4
5373,1540,0.693,0.525,0.495,0.41,5
3121,1016,0.299,0.0,0.415,0.0,3
8217,2368,0.00369,2.18e-05,0.76,0.49,8
1676,546,0.602,0.862,0.967,0.17,1
8517,899,0.00084,0.0088,0.211,0.36,8
1145,334,0.0483,4.02e-05,0.935,0.32,1
4813,1443,0.842,0.946,0.179,0.05,4
4246,1265,0.58,0.00878,0.2,0.61,4
6791,2047,0.532,0.0,0.331,0.35,7
5066,1486,0.942,0.871,0.145,0.24,5
4086,1155,0.986,0.926,0.299,0.64,4
801,4,0.0156,0.0,0.405,0.41,0
4574,1215,0.39,0.651,0.106,0.45,4
7643,2058,0.785,0.935,0.915,0.21,7
6788,2047,0.299,1.34e-05,0.503,0.34,7
8315,898,0.00995,4.59e-06,0.389,0.5,8
8060,2327,0.0062,2.38e-06,0.77,0.0,8
7608,2054,0.377,2.08e-06,0.882,0.21,7
3915,890,0.0602,1.18e-06,0.643,0.47,3
7563,2230,0.375,0.00135,0.939,0.2,7
8406,2469,0.533,4.78e-05,0.647,0.46,8
2561,674,0.0709,0.285,0.561,0.77,2
4245,1266,0.962,0.934,0.06,0.56,4
2335,702,0.000526,3.5e-06,0.503,0.6900000000000001,2
8097,2342,0.00479,0.0883,0.704,0.0,8
7548,2055,0.478,4.52e-05,0.374,0.22,7
5173,1577,0.000536,0.846,0.0856,0.43,5
933,319,0.956,0.0,0.538,0.25,0
1165,333,0.61,0.726,0.205,0.28,1
5485,1457,0.695,0.0,0.222,0.49,5
6632,1940,4.19e-06,0.176,0.0362,0.16,6
6443,1940,1.02e-05,0.000406,0.0326,0.17,6
2746,946,0.734,0.0,0.865,0.0,2
6735,1986,0.0047,0.0005,0.147,0.36,6
2075,682,0.00121,0.0,0.236,0.86,2
8453,2296,0.863,0.0,0.537,0.48,8
2345,788,0.000481,0.0275,0.432,0.0,2
6637,2013,0.015,0.793,0.186,0.18,6
2683,863,0.045,0.00126,0.876,0.46,2
5217,1591,0.31,0.0,0.838,0.39,5
8123,831,0.0195,0.00744,0.465,0.64,8
756,68,0.982,0.954,0.338,0.34,0
2770,681,0.00861,0.0273,0.795,0.66,2
8049,2323,0.0577,0.00144,0.856,0.0,8
4374,1314,0.89,0.000963,0.233,0.5,4
6662,1932,0.00162,0.00664,0.122,0.18,6
8456,2491,0.026,0.00382,0.251,0.53,8
465,41,0.19,0.000143,0.288,0.46,0
4091,1160,0.982,0.96,0.0666,0.62,4
7829,2293,0.917,0.0,0.656,0.0,8
6714,2031,2.57e-05,0.776,0.128,0.16,6
8352,2378,0.282,7.89e-05,0.792,0.38,8
6552,1997,1.5e-05,0.689,0.0387,0.16,6
1977,677,0.579,0.000333,0.337,0.78,2
6745,1833,4.16e-05,0.477,0.0794,0.17,6
1964,518,0.677,0.831,0.798,0.18,1
7005,2061,0.0754,0.0,0.115,0.26,7
3696,695,0.0724,0.0176,0.35,0.75,3
2845,979,0.927,1.58e-06,0.431,0.46,2
2301,766,0.0629,0.0,0.78,0.0,2
6229,1875,0.00352,0.834,0.102,0.18,6
1126,333,0.414,0.0136,0.471,0.31,1
3525,1074,0.0205,0.0003,0.843,0.0,3
2995,689,0.0601,0.0,0.662,0.0,3
8362,2454,0.0843,0.0,0.431,0.56,8
8023,2289,0.0607,0.0337,0.676,0.6900000000000001,8
6593,1807,0.000268,0.0368,0.536,0.17,6
3342,732,0.00847,0.0,0.371,0.79,3
3713,768,0.315,0.0,0.164,0.66,3
7225,2182,0.863,0.0,0.47,0.41,7
5113,1486,0.764,0.824,0.106,0.5700000000000001,5
343,144,0.0287,4.74e-06,0.341,0.33,0
278,113,0.19,3.58e-06,0.172,0.5700000000000001,0
5222,1492,0.0776,0.219,0.112,0.36,5
1586,463,0.206,0.0,0.546,0.19,1
3180,1045,2.35e-05,0.000875,0.212,0.0,3
3289,722,0.412,1.26e-06,0.52,0.0,3
8412,2472,0.916,0.0017,0.303,0.65,8
4785,1141,0.798,0.363,0.039,0.41,4
239,98,0.793,0.000134,0.29,0.64,0
3870,891,0.0923,0.0,0.943,0.0,3
4769,1283,0.607,0.0,0.0904,0.5,4
3884,673,0.0687,0.00315,0.108,0.71,3
6475,1814,1.52e-06,0.822,0.091,0.19,6
6643,2015,1.65e-05,0.908,0.0359,0.17,6
820,284,0.3,0.0,0.709,0.26,0
5312,1619,0.261,0.0,0.541,0.37,5
7577,2114,0.829,2.22e-06,0.131,0.22,7
7266,2061,0.073,0.0634,0.558,0.22,7
3911,898,0.0263,7.12e-06,0.514,0.61,3
8293,2424,0.00996,1.59e-05,0.563,0.37,8
5247,1467,0.00166,0.0985,0.526,0.56,5
2571,743,0.0371,0.0,0.903,0.81,2
2774,955,0.0632,0.0,0.847,0.45,2
5512,1489,3.78e-05,0.892,0.419,0.48,5
2658,908,0.00117,0.000223,0.395,0.0,2
6352,1872,3.2e-06,0.31,0.137,0.17,6
8330,2443,0.145,5.26e-06,0.694,0.35,8
5192,1474,0.232,0.0,0.568,0.61,5
6303,1830,0.000138,0.917,0.119,0.19,6
1351,472,0.12,4.2e-05,0.69,0.21,1
5073,1486,0.812,0.878,0.221,0.26,5
4155,1223,0.949,0.777,0.278,0.58,4
6383,1957,1.83e-06,0.774,0.379,0.18,6
5184,1461,0.135,0.0,0.689,0.59,5
2713,932,0.0528,0.0,0.871,0.67,2
6685,1825,0.632,0.847,0.0493,0.17,6
6541,1992,2.69e-05,1.9e-05,0.242,0.18,6
1041,349,0.161,0.0678,0.335,0.36,1
8066,2301,0.547,0.0133,0.328,0.75,8
3131,1016,0.0658,0.0,0.448,0.0,3
5024,1456,0.0502,0.0,0.823,0.58,5
1735,486,0.503,0.531,0.762,0.16,1
7723,2108,0.386,0.000146,0.809,0.21,7
2303,760,0.0336,0.0,0.523,0.01,2
3464,1068,0.166,1.3e-05,0.365,0.0,3
416,174,0.000153,0.00209,0.271,0.47,0
7679,2275,0.342,1.05e-05,0.947,0.2,7
3753,1093,0.807,0.0,0.627,0.0,3
3511,1056,0.111,0.0,0.536,0.38,3
1934,566,0.123,0.705,0.775,0.16,1
6603,1984,2.22e-05,0.905,0.063,0.18,6
1466,395,0.117,0.909,0.795,0.21,1
3495,694,0.897,0.173,0.495,0.71,3
3025,1025,0.841,0.00016,0.245,0.03,3
7924,2296,0.766,0.000638,0.327,0.0,8
7263,2195,0.195,0.186,0.939,0.23,7
1589,564,0.0389,0.0,0.809,0.18,1
2900,929,0.0115,2.78e-05,0.294,0.44,2
6740,2034,0.886,0.943,0.0768,0.17,6
2060,685,0.0195,0.0,0.462,0.0,2
6575,1793,2.09e-06,0.609,0.119,0.16,6
6876,2044,0.714,0.000365,0.448,0.5700000000000001,7
8334,2445,0.263,0.000141,0.566,0.6900000000000001,8
4092,1174,0.99,0.945,0.0399,0.6,4
2244,755,0.0394,0.0,0.776,0.0,2
3938,1126,0.406,0.646,0.187,0.6,4
7032,2062,0.839,1.59e-05,0.611,0.25,7
5428,1561,0.000229,0.000965,0.251,0.56,5
889,179,0.901,0.0,0.95,0.53,0
7612,2054,0.364,0.000505,0.768,0.21,7
6542,1843,1.56e-06,0.87,0.176,0.16,6
3671,810,0.0286,4.66e-05,0.347,0.0,3
6450,1872,2.76e-05,0.103,0.284,0.17,6
7816,2293,0.733,0.0,0.836,0.0,8
6291,1833,7.68e-06,0.545,0.0648,0.2,6
